step,bf16|advantage/_max,bf16|advantage/_mean,bf16|advantage/_min,bf16|advantage/_std,bf16|advantage/_sum,bf16|bit_wise/logprob_diff/max,bf16|bit_wise/logprob_diff/mean,bf16|bit_wise/ratio_tokens_different/mean,bf16|generator/decode_time_ms/max,bf16|generator/decode_time_ms/mean,bf16|generator/inflight_requests_at_completion/max,bf16|generator/inflight_requests_at_completion/mean,bf16|generator/inter_token_latency_ms/max,bf16|generator/inter_token_latency_ms/mean,bf16|generator/num_cached_tokens/max,bf16|generator/num_cached_tokens/mean,bf16|generator/prefill_time_ms/max,bf16|generator/prefill_time_ms/mean,bf16|generator/queue_time_ms/max,bf16|generator/queue_time_ms/mean,bf16|generator/time_to_first_token_ms/max,bf16|generator/time_to_first_token_ms/mean,bf16|loss/generator_logprob_nan_frac,bf16|loss/mean,bf16|loss/ratio_clipped_frac,bf16|loss/ratio_mean,bf16|perf/trainer/step_time_ratio/batch,bf16|perf/trainer/step_time_ratio/blocking_generator_pull_model_state_dict,bf16|perf/trainer/step_time_ratio/blocking_trainer_push_model_state_dict,bf16|perf/trainer/step_time_ratio/fwd_bwd,bf16|perf/trainer/step_time_ratio/unaccounted,bf16|perf/trainer/tokens_per_second_full_step,bf16|perf/trainer/tokens_per_second_fwd_bwd,bf16|rollout/branches_per_rollout/max,bf16|rollout/branches_per_rollout/mean,bf16|rollout/max_policy_version/max,bf16|rollout/min_policy_version/min,bf16|rollout/num_turns/max,bf16|rollout/num_turns/mean,bf16|rollout/output_tokens/max,bf16|rollout/output_tokens/mean,bf16|rollout/output_tokens/std,bf16|rollout/prompt_length/max,bf16|rollout/prompt_length/mean,bf16|rollout/response_length/max,bf16|rollout/response_length/mean,bf16|rollout/total_length/max,bf16|rollout/total_length/mean,bf16|rollout/truncation_rate/mean,bf16|rollout_buffer/active_slots_in_use_peak,bf16|rollout_buffer/available_active_slots,bf16|rollout_buffer/num_groups_finalized,bf16|rollout_buffer/num_groups_inflight,bf16|rollout_buffer/num_groups_waiting,bf16|rollout_reward/_max,bf16|rollout_reward/_mean,bf16|rollout_reward/_min,bf16|rollout_reward/_std,bf16|rollout_reward/_sum,bf16|rollout_reward/component/RewardMathVerify/mean,bf16|rollout_reward/group_zero_std_frac/mean,bf16|timing/step/blocking_generator_pull_model_state_dict/mean,bf16|timing/step/blocking_trainer_push_model_state_dict/mean,bf16|timing/step/forward_backward/mean,bf16|timing/step/optim/mean,bf16|timing/step/total/mean,bf16|timing/step/wait_for_training_batch/mean,bf16|timing/weight_sync/generator_pull_model_state_dict,bf16|timing/weight_sync/trainer_push_model_state_dict,bf16|train_batch/num_metric_only_groups,bf16|train_batch/num_microbatches,bf16|train_batch/num_rollout_groups,bf16|train_batch/num_training_samples,bf16|train_batch/padding_frac,bf16|train_batch/policy_age/mean,bf16|train_batch/policy_age_max,bf16|trainer/entropy/mean,bf16|trainer/grad_norm/mean,bf16|trainer/lr,bf16|trainer/policy_version,bf16|training_sample_builder/num_training_samples/sum,nvfp4|advantage/_max,nvfp4|advantage/_mean,nvfp4|advantage/_min,nvfp4|advantage/_std,nvfp4|advantage/_sum,nvfp4|bit_wise/logprob_diff/max,nvfp4|bit_wise/logprob_diff/mean,nvfp4|bit_wise/ratio_tokens_different/mean,nvfp4|generator/decode_time_ms/max,nvfp4|generator/decode_time_ms/mean,nvfp4|generator/inflight_requests_at_completion/max,nvfp4|generator/inflight_requests_at_completion/mean,nvfp4|generator/inter_token_latency_ms/max,nvfp4|generator/inter_token_latency_ms/mean,nvfp4|generator/num_cached_tokens/max,nvfp4|generator/num_cached_tokens/mean,nvfp4|generator/prefill_time_ms/max,nvfp4|generator/prefill_time_ms/mean,nvfp4|generator/queue_time_ms/max,nvfp4|generator/queue_time_ms/mean,nvfp4|generator/time_to_first_token_ms/max,nvfp4|generator/time_to_first_token_ms/mean,nvfp4|loss/generator_logprob_nan_frac,nvfp4|loss/mean,nvfp4|loss/ratio_clipped_frac,nvfp4|loss/ratio_mean,nvfp4|perf/trainer/step_time_ratio/batch,nvfp4|perf/trainer/step_time_ratio/blocking_generator_pull_model_state_dict,nvfp4|perf/trainer/step_time_ratio/blocking_trainer_push_model_state_dict,nvfp4|perf/trainer/step_time_ratio/fwd_bwd,nvfp4|perf/trainer/step_time_ratio/unaccounted,nvfp4|perf/trainer/tokens_per_second_full_step,nvfp4|perf/trainer/tokens_per_second_fwd_bwd,nvfp4|rollout/branches_per_rollout/max,nvfp4|rollout/branches_per_rollout/mean,nvfp4|rollout/max_policy_version/max,nvfp4|rollout/min_policy_version/min,nvfp4|rollout/num_turns/max,nvfp4|rollout/num_turns/mean,nvfp4|rollout/output_tokens/max,nvfp4|rollout/output_tokens/mean,nvfp4|rollout/output_tokens/std,nvfp4|rollout/prompt_length/max,nvfp4|rollout/prompt_length/mean,nvfp4|rollout/response_length/max,nvfp4|rollout/response_length/mean,nvfp4|rollout/total_length/max,nvfp4|rollout/total_length/mean,nvfp4|rollout/truncation_rate/mean,nvfp4|rollout_buffer/active_slots_in_use_peak,nvfp4|rollout_buffer/available_active_slots,nvfp4|rollout_buffer/num_groups_finalized,nvfp4|rollout_buffer/num_groups_inflight,nvfp4|rollout_buffer/num_groups_waiting,nvfp4|rollout_reward/_max,nvfp4|rollout_reward/_mean,nvfp4|rollout_reward/_min,nvfp4|rollout_reward/_std,nvfp4|rollout_reward/_sum,nvfp4|rollout_reward/component/RewardMathVerify/mean,nvfp4|rollout_reward/group_zero_std_frac/mean,nvfp4|timing/step/blocking_generator_pull_model_state_dict/mean,nvfp4|timing/step/blocking_trainer_push_model_state_dict/mean,nvfp4|timing/step/forward_backward/mean,nvfp4|timing/step/optim/mean,nvfp4|timing/step/total/mean,nvfp4|timing/step/wait_for_training_batch/mean,nvfp4|timing/weight_sync/generator_pull_model_state_dict,nvfp4|timing/weight_sync/trainer_push_model_state_dict,nvfp4|train_batch/num_metric_only_groups,nvfp4|train_batch/num_microbatches,nvfp4|train_batch/num_rollout_groups,nvfp4|train_batch/num_training_samples,nvfp4|train_batch/padding_frac,nvfp4|train_batch/policy_age/mean,nvfp4|train_batch/policy_age_max,nvfp4|trainer/entropy/mean,nvfp4|trainer/grad_norm/mean,nvfp4|trainer/lr,nvfp4|trainer/policy_version,nvfp4|training_sample_builder/num_training_samples/sum
11,2.6457433700561523,0.0,-0.3779633343219757,0.6123706102371216,0.0,0.5278507471084595,-0.0006421835860237479,0.5350057482719421,340960.75,240819.5,64.0,32.5,166.7694854736328,166.40426635742188,160.0,91.0,348.64263916015625,325.029296875,1.5336880683898926,0.8544744849205017,350.10552978515625,326.579833984375,0.0,0.013544728048145771,0.0032706549391150475,0.9998071193695068,0.9440574645996094,2.5874893339050686e-08,3.1569221903282596e-08,0.055940236896276474,2.2347217054630164e-06,242.42898559570312,4333.7138671875,1.0,1.0,10.0,10.0,1.0,1.0,2048.0,1447.53125,569.2450561523438,176.0,122.75,2048.0,1447.53125,2224.0,1570.28125,0.3125,8.0,0.0,0.0,0.0,0.0,1.0,0.046875,0.0,0.21137107908725739,3.0,0.046875,0.625,9.887851774692535e-06,1.2063886970281601e-05,21.315143585205078,0.061901722103357315,382.1407775878906,360.7628479003906,3.5122859477996826,0.34412187337875366,0.0,18.0,8.0,64.0,0.3188883364200592,0.0,0.0,0.25800246000289917,0.16015625,9.999999974752427e-07,11.0,64.0,0.0,0.0,0.0,0.0,0.0,3.653712272644043,-0.0033667266834527254,0.5744825601577759,525843.25,377993.21875,64.0,32.5,257.02783203125,256.6158447265625,160.0,91.0,542.198974609375,527.8949584960938,2.6231839656829834,0.921521008014679,544.1102905273438,529.5176391601562,0.0,0.0,0.022279012948274612,0.9989641904830933,0.9355989694595337,1.1878142913701595e-08,2.170451018912445e-08,0.06439929455518723,1.6813168031148962e-06,159.11085510253906,2470.692626953125,1.0,1.0,10.0,10.0,1.0,1.0,2048.0,1473.5,595.7533569335938,176.0,122.75,2048.0,1473.5,2224.0,1596.25,0.421875,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.040100172162056e-06,1.2864125892519951e-05,38.10927963256836,0.05977607145905495,592.6936645507812,554.5236206054688,3.193389892578125,0.33004212379455566,0.0,18.0,8.0,64.0,0.3076171875,0.0,0.0,0.2628355026245117,0.0,9.999999974752427e-07,11.0,64.0
12,2.6457433700561523,1.734723475976807e-18,-2.6457433700561523,0.7071048021316528,1.1102230246251565e-16,0.9187569618225098,-0.00033198969322256744,0.48308873176574707,356661.71875,199591.28125,64.0,32.5,177.3006591796875,172.28091430664062,480.0,131.5,403.37322998046875,364.13397216796875,2.4104840755462646,1.0217748880386353,406.3356018066406,365.89495849609375,0.0,-0.00010728277266025543,0.00302948709577322,1.0000872611999512,0.9551161527633667,2.37063773056434e-08,2.7752516729151466e-08,0.04488150030374527,2.2730000637238845e-06,187.7879180908203,4184.0830078125,1.0,1.0,11.0,11.0,1.0,1.0,2048.0,1160.46875,666.2589111328125,485.0,174.0,2048.0,1160.46875,2226.0,1334.46875,0.25,8.0,0.0,0.0,0.0,0.0,1.0,0.21875,0.0,0.4133986532688141,14.0,0.21875,0.5,9.375857189297676e-06,1.0976102203130722e-05,17.689115524291992,0.06148867681622505,395.4993591308594,377.7478332519531,3.2013449668884277,0.3449465036392212,0.0,15.0,8.0,64.0,0.3054850399494171,0.0,0.0,0.20647412538528442,0.181640625,9.999999974752427e-07,12.0,64.0,1.2909917831420898,-3.469446951953614e-18,-0.7745950818061829,0.49999895691871643,-2.220446049250313e-16,1.7929377555847168,-0.0023272435646504164,0.5101787447929382,528797.6875,289579.5,64.0,32.5,262.74542236328125,259.3863830566406,480.0,131.5,550.3474731445312,530.1446533203125,1.4578460454940796,0.8729397654533386,551.8715209960938,531.7460327148438,0.0,0.009922042489051819,0.016383614391088486,0.999375581741333,0.9474195241928101,1.1280975265037796e-08,2.0590809057807746e-08,0.05257871001958847,1.751799800331355e-06,122.7337875366211,2334.286865234375,1.0,1.0,11.0,11.0,1.0,1.0,2048.0,1120.59375,675.50341796875,485.0,174.0,2048.0,1120.59375,2226.0,1294.59375,0.234375,8.0,0.0,0.0,0.0,0.0,1.0,0.09375,0.0,0.2914806008338928,6.0,0.09375,0.75,6.591901183128357e-06,1.203198917210102e-05,30.664220809936523,0.05951082333922386,584.337890625,553.6130981445312,3.217581272125244,0.8340359330177307,0.0,15.0,8.0,64.0,0.3262532651424408,0.0,0.0,0.19724027812480927,0.125,9.999999974752427e-07,12.0,64.0
13,2.6457433700561523,-6.938893903907228e-18,-0.5773489475250244,0.49999865889549255,-4.440892098500626e-16,1.1118521690368652,-0.0006334230420179665,0.578577995300293,364771.09375,229171.34375,64.0,32.5,182.2813720703125,175.74696350097656,160.0,101.5,343.9747314453125,340.53826904296875,1.443993091583252,0.8341178297996521,345.530517578125,342.0462951660156,0.0,-0.0009744176641106606,0.0037383628077805042,0.9999475479125977,0.952678382396698,2.516751074210788e-08,3.342204024647799e-08,0.04731753468513489,4.006108611065429e-06,209.7081756591797,4431.93359375,1.0,1.0,12.0,12.0,1.0,1.0,2048.0,1295.6875,562.3851928710938,167.0,136.875,2048.0,1295.6875,2215.0,1432.5625,0.296875,8.0,0.0,0.0,0.0,0.0,1.0,0.046875,0.0,0.21137107908725739,3.0,0.046875,0.75,9.95188020169735e-06,1.3215932995080948e-05,18.649921417236328,0.060647208243608475,395.4256896972656,376.7135009765625,3.2809197902679443,0.35114049911499023,0.0,16.0,8.0,64.0,0.300994873046875,0.0,0.0,0.3589509129524231,0.0771484375,9.999999974752427e-07,13.0,64.0,2.6457433700561523,0.0,-0.3779633343219757,0.4999984800815582,0.0,1.868089199066162,-0.0037591042928397655,0.6075901389122009,526938.0,348445.125,64.0,32.5,257.699951171875,257.363525390625,160.0,101.5,562.0541381835938,528.7703857421875,1.6717649698257446,0.9163190126419067,563.80078125,530.4015502929688,0.0,0.0050133876502513885,0.022774972021579742,0.9984204173088074,0.9357043504714966,9.6797982962471e-09,2.389946374137253e-08,0.06429388374090195,1.7479807183917728e-06,148.20562744140625,2305.128173828125,1.0,1.0,12.0,12.0,1.0,1.0,2048.0,1354.96875,569.487548828125,167.0,136.875,2048.0,1354.96875,2215.0,1491.84375,0.265625,8.0,0.0,0.0,0.0,0.0,1.0,0.03125,0.0,0.17399263381958008,2.0,0.03125,0.75,5.663838237524033e-06,1.3984041288495064e-05,37.559452056884766,0.060149699449539185,585.1194458007812,547.4988403320312,3.307929039001465,0.5680717825889587,0.0,18.0,8.0,64.0,0.3529323935508728,0.0,0.0,0.3400866687297821,0.08740234375,9.999999974752427e-07,13.0,64.0
14,1.7320468425750732,-2.0816681711721685e-17,-0.9999979734420776,0.7071052193641663,-1.3322676295501878e-15,0.9787700176239014,-0.000729636347386986,0.47146254777908325,347697.125,204746.578125,64.0,32.5,172.66429138183594,170.61329650878906,240.0,119.5,351.0807800292969,341.83837890625,1.7521511316299438,0.8669852018356323,352.5302429199219,343.3876037597656,0.0,0.021978318691253662,0.003377983346581459,0.9997574090957642,0.9545468688011169,2.0651112819791706e-08,2.8928104356396034e-08,0.04545081406831741,2.253247203043429e-06,201.10264587402344,4424.62158203125,1.0,1.0,13.0,13.0,1.0,1.0,2048.0,1202.640625,610.5413818359375,246.0,160.5,2048.0,1202.640625,2294.0,1363.140625,0.1875,8.0,0.0,0.0,0.0,0.0,1.0,0.15625,0.0,0.36309218406677246,10.0,0.15625,0.5,7.903901860117912e-06,1.1071795597672462e-05,17.334070205688477,0.06154339388012886,382.7348937988281,365.3384094238281,3.38631534576416,0.35244020819664,0.0,15.0,8.0,64.0,0.2905517518520355,0.0,0.0,0.2550446093082428,0.1806640625,9.999999974752427e-07,14.0,64.0,2.6457433700561523,0.0,-0.3779633343219757,0.6123706102371216,0.0,4.19195556640625,-0.0030559678561985493,0.5215808749198914,528895.25,342715.96875,64.0,32.5,260.1632080078125,258.77923583984375,240.0,119.5,538.978515625,523.134521484375,1.8649159669876099,0.9813321232795715,540.333251953125,524.9029541015625,0.0,0.0216035395860672,0.02077983319759369,0.9990993738174438,0.935369610786438,1.2491875089892801e-08,2.071027616068477e-08,0.0646287277340889,1.648885699978564e-06,143.45895385742188,2219.73974609375,1.0,1.0,13.0,13.0,1.0,1.0,2048.0,1326.40625,630.8822631835938,246.0,160.5,2048.0,1326.40625,2294.0,1486.90625,0.203125,8.0,0.0,0.0,0.0,0.0,1.0,0.046875,0.0,0.21137107908725739,3.0,0.046875,0.625,7.391907274723053e-06,1.2255040928721428e-05,38.18365478515625,0.05956673249602318,591.7372436523438,553.4929809570312,3.205223321914673,0.33113929629325867,0.0,16.0,8.0,64.0,0.2744598388671875,0.0,0.0,0.2617625594139099,0.10302734375,9.999999974752427e-07,14.0,64.0
15,1.2909917831420898,-1.734723475976807e-18,-0.7745950818061829,0.3535526692867279,-1.1102230246251565e-16,0.8269875049591064,-0.0004759740550071001,0.4635883867740631,348171.78125,220339.390625,64.0,32.5,179.93702697753906,172.79330444335938,1104.0,221.5,357.04827880859375,341.2080993652344,1.7198950052261353,0.8912034034729004,358.4906921386719,342.81982421875,0.0,-0.0025828126817941666,0.0032522298861294985,0.9999743700027466,0.9483188986778259,2.19895799347114e-08,3.360715083999821e-08,0.05167892947793007,2.122622845490696e-06,213.68719482421875,4134.89990234375,1.0,1.0,14.0,14.0,1.0,1.0,2048.0,1287.578125,613.180419921875,1108.0,292.625,2048.0,1287.578125,2218.0,1580.203125,0.234375,8.0,0.0,0.0,0.0,0.0,1.0,0.046875,0.0,0.21137107908725739,3.0,0.046875,0.875,8.479924872517586e-06,1.2960052117705345e-05,19.867780685424805,0.06135934218764305,385.6337585449219,365.70379638671875,3.3521881103515625,0.35305267572402954,0.0,17.0,8.0,64.0,0.27426326274871826,0.0,0.0,0.20802943408489227,0.08154296875,9.999999974752427e-07,15.0,64.0,2.6457433700561523,0.0,-0.3779633343219757,0.4999984800815582,0.0,2.8096327781677246,-0.0035629908088594675,0.5272222757339478,531432.6875,333392.9375,64.0,32.5,260.3191223144531,259.7286682128906,1104.0,221.5,539.3469848632812,523.0721435546875,2.4502880573272705,1.1841423511505127,541.218505859375,525.1101684570312,0.0,0.01807084120810032,0.019571350887417793,0.9984024167060852,0.9399780631065369,1.0438768960341349e-08,1.844355601576808e-08,0.06002016365528107,1.7682319821687997e-06,138.95448303222656,2315.130126953125,1.0,1.0,14.0,14.0,1.0,1.0,2048.0,1284.5625,633.127685546875,1108.0,292.625,2048.0,1284.5625,2218.0,1577.1875,0.265625,8.0,0.0,0.0,0.0,0.0,1.0,0.03125,0.0,0.17399263381958008,2.0,0.03125,0.75,6.176065653562546e-06,1.0912073776125908e-05,35.451316833496094,0.0594310536980629,591.64697265625,556.1351318359375,3.032042980194092,0.3444887697696686,0.0,17.0,8.0,64.0,0.27564913034439087,0.0,0.0,0.2321230173110962,0.11962890625,9.999999974752427e-07,15.0,64.0
16,2.6457433700561523,-8.673617379884035e-18,-0.9999979734420776,0.7071051001548767,-5.551115123125783e-16,1.8876338005065918,-0.0006084826309233904,0.5456357002258301,349461.4375,222575.9375,64.0,32.5,176.6781005859375,171.76402282714844,432.0,118.0,357.29315185546875,333.5646057128906,1.4125038385391235,0.8498561382293701,358.8209228515625,335.17169189453125,0.0,0.009748187847435474,0.0035383054055273533,0.9999330043792725,0.9545440077781677,2.1082650292214566e-08,2.808251231556369e-08,0.04545385390520096,2.1049218048574403e-06,215.63919067382812,4744.134765625,1.0,1.0,15.0,15.0,1.0,1.0,2048.0,1293.875,569.7520751953125,442.0,156.0,2048.0,1293.875,2171.0,1449.875,0.140625,8.0,0.0,0.0,0.0,0.0,1.0,0.15625,0.0,0.36309218406677246,10.0,0.15625,0.5,8.095987141132355e-06,1.078401692211628e-05,17.393516540527344,0.061299022287130356,384.0118103027344,366.5561828613281,3.2518982887268066,0.3518447279930115,0.0,15.0,8.0,64.0,0.24537760019302368,0.0,0.0,0.3068554401397705,0.1552734375,9.999999974752427e-07,16.0,64.0,2.6457433700561523,-1.734723475976807e-18,-0.9999979734420776,0.6123709678649902,-1.1102230246251565e-16,4.430454730987549,-0.004071331117302179,0.5826407074928284,531690.4375,314914.78125,64.0,32.5,267.3925476074219,261.4217834472656,432.0,118.0,539.0578002929688,527.4677124023438,1.5386780500411987,0.8653563857078552,540.86279296875,528.9996948242188,0.0,0.02042003907263279,0.026071220636367798,0.9987885355949402,0.9501711130142212,1.3060173387202667e-08,2.3934374482337262e-08,0.04982703551650047,1.813875883271976e-06,132.11265563964844,2651.425048828125,1.0,1.0,15.0,15.0,1.0,1.0,2048.0,1208.828125,562.531982421875,442.0,156.0,2048.0,1208.828125,2171.0,1364.828125,0.140625,8.0,0.0,0.0,0.0,0.0,1.0,0.125,0.0,0.33071890473365784,8.0,0.125,0.625,7.64802098274231e-06,1.4015939086675644e-05,29.1185245513916,0.06012419983744621,585.5987548828125,556.4190063476562,3.0968098640441895,0.33362653851509094,0.0,14.0,8.0,64.0,0.2389352023601532,0.0,0.0,0.2961939871311188,0.138671875,9.999999974752427e-07,16.0,64.0
17,1.2909917831420898,-1.734723475976807e-18,-0.7745950818061829,0.3535526692867279,-1.1102230246251565e-16,1.3778932094573975,-0.0006352437194436789,0.5062584280967712,338466.4375,260476.078125,64.0,32.5,167.3607940673828,165.94920349121094,240.0,127.0,348.7829284667969,340.56573486328125,1.4187451601028442,0.7599758505821228,350.18206787109375,341.958984375,0.0,-0.008596593514084816,0.002910673152655363,0.9998049736022949,0.9390640258789062,2.2232821805800995e-08,3.003463433515208e-08,0.0609336718916893,2.2324531983031193e-06,263.91546630859375,4331.1923828125,1.0,1.0,16.0,16.0,1.0,1.0,2048.0,1572.875,518.7525024414062,247.0,167.5,2048.0,1572.875,2272.0,1740.375,0.453125,8.0,0.0,0.0,0.0,0.0,1.0,0.046875,0.0,0.21137107908725739,3.0,0.046875,0.875,8.48015770316124e-06,1.1455966159701347e-05,23.183677673339844,0.05795830488204956,381.4251708984375,358.18267822265625,3.283885955810547,0.34619542956352234,0.0,20.0,8.0,64.0,0.320556640625,0.0,0.0,0.24161875247955322,0.061279296875,9.999999974752427e-07,17.0,64.0,2.6457433700561523,0.0,-0.3779633343219757,0.35355231165885925,0.0,2.0553197860717773,-0.0024601733312010765,0.5494997501373291,529427.5625,395449.34375,64.0,32.5,260.3428649902344,259.03253173828125,240.0,127.0,536.0518188476562,529.1038208007812,1.9151229858398438,0.884972870349884,537.9678955078125,530.671630859375,0.0,0.002572856843471527,0.018109535798430443,0.9992095828056335,0.9220821261405945,3.1852255943931596e-08,2.1891860768619154e-08,0.07791601121425629,1.8057545503324945e-06,162.87062072753906,2090.335693359375,1.0,1.0,16.0,16.0,1.0,1.0,2048.0,1528.890625,554.9913330078125,247.0,167.5,2048.0,1528.890625,2295.0,1696.390625,0.421875,8.0,0.0,0.0,0.0,0.0,1.0,0.015625,0.0,0.12401959300041199,1.0,0.015625,0.875,1.913611777126789e-05,1.3152137398719788e-05,46.75056076049805,0.05962634086608887,600.7774658203125,553.9661865234375,3.1233654022216797,0.33001357316970825,0.0,21.0,8.0,64.0,0.3692743182182312,0.0,0.0,0.23028609156608582,0.049072265625,9.999999974752427e-07,17.0,64.0
18,2.6457433700561523,-2.0816681711721685e-17,-0.5773489475250244,0.7071050405502319,-1.3322676295501878e-15,2.953810930252075,-0.0008719036704860628,0.513105034828186,338510.90625,201489.65625,64.0,32.5,165.52699279785156,165.13888549804688,240.0,116.5,342.6353454589844,326.1795654296875,1.3867450952529907,0.8420254588127136,344.380859375,327.7143859863281,0.0,0.010971928015351295,0.0035194142255932093,0.9996476769447327,0.9528055787086487,2.4252758024090326e-08,3.248042546033503e-08,0.04719216749072075,2.1955995634925785e-06,209.26158142089844,4434.244140625,1.0,1.0,17.0,17.0,1.0,1.0,2048.0,1220.90625,590.5852661132812,250.0,155.25,2048.0,1220.90625,2298.0,1376.15625,0.1875,8.0,0.0,0.0,0.0,0.0,1.0,0.109375,0.0,0.3121091425418854,7.0,0.109375,0.5,9.05594788491726e-06,1.2128148227930069e-05,17.55994415283203,0.061548296362161636,373.398681640625,355.7763366699219,3.5459630489349365,0.3538951575756073,0.0,15.0,8.0,64.0,0.2837727963924408,0.0,0.0,0.2594206631183624,0.2080078125,9.999999974752427e-07,18.0,64.0,2.6457433700561523,0.0,-0.3779633343219757,0.6123706102371216,0.0,3.4684627056121826,-0.0031963016372174025,0.5608214139938354,577594.4375,344875.125,64.0,32.5,290.6952209472656,274.779541015625,240.0,116.5,541.41357421875,526.7429809570312,2.230897903442383,1.0476998090744019,542.6452026367188,528.5081176757812,0.0,0.0050782812759280205,0.023740408942103386,0.9993326663970947,0.950456440448761,1.2385291014993527e-08,2.0458514882193413e-08,0.04954192414879799,1.6107004512377898e-06,124.15531158447266,2506.065673828125,1.0,1.0,17.0,17.0,1.0,1.0,2048.0,1238.0,594.9417114257812,250.0,155.25,2048.0,1238.0,2298.0,1393.25,0.1875,8.0,0.0,0.0,0.0,0.0,1.0,0.046875,0.0,0.21137107908725739,3.0,0.046875,0.625,7.903901860117912e-06,1.305597834289074e-05,31.55661964416504,0.059472229331731796,638.1683959960938,606.55126953125,3.2523305416107178,28.975852966308594,0.0,15.0,8.0,64.0,0.27486979961395264,0.0,0.0,0.2580530047416687,0.140625,9.999999974752427e-07,18.0,64.0
19,2.6457433700561523,1.734723475976807e-18,-1.2909917831420898,0.49999871850013733,1.1102230246251565e-16,1.6440916061401367,-0.0008829642902128398,0.5470621585845947,341552.59375,220719.15625,64.0,32.5,166.98507690429688,166.4799041748047,208.0,103.0,362.7900085449219,334.0810241699219,2.202677011489868,0.9206739664077759,365.4489440917969,335.7466735839844,0.0,0.010176340118050575,0.003996510524302721,0.9996683597564697,0.9473819136619568,2.4590466551899226e-08,3.1942089862013745e-08,0.05261579900979996,2.221643399025197e-06,223.99569702148438,4257.19482421875,1.0,1.0,18.0,18.0,1.0,1.0,2048.0,1325.375,665.6348876953125,215.0,136.5,2048.0,1325.375,2263.0,1461.875,0.328125,8.0,0.0,0.0,0.0,0.0,1.0,0.09375,0.0,0.2914806008338928,6.0,0.09375,0.75,9.312061592936516e-06,1.2096017599105835e-05,19.864723205566406,0.06013454496860504,378.68585205078125,358.7601318359375,3.3074378967285156,0.3468370735645294,0.0,17.0,8.0,64.0,0.32864201068878174,0.0,0.0,0.29630082845687866,0.1279296875,9.999999974752427e-07,19.0,64.0,0.7745950818061829,1.734723475976807e-18,-1.2909917831420898,0.3535526692867279,1.1102230246251565e-16,3.7507545948028564,-0.003048679092898965,0.5765526294708252,527936.375,336236.625,64.0,32.5,261.37908935546875,258.8435363769531,208.0,103.0,538.54296875,538.4678955078125,5.639995098114014,2.2837514877319336,542.8688354492188,542.658203125,0.0,-0.0006757006049156189,0.021148979663848877,0.9991697072982788,0.9392542243003845,1.504065672008892e-08,2.3420392736284157e-08,0.0607440248131752,1.7107606709032552e-06,135.57864379882812,2231.966796875,1.0,1.0,18.0,18.0,1.0,1.0,2048.0,1302.515625,656.8726806640625,215.0,136.5,2048.0,1302.515625,2263.0,1439.015625,0.3125,8.0,0.0,0.0,0.0,0.0,1.0,0.078125,0.0,0.2683681845664978,5.0,0.078125,0.875,9.247800335288048e-06,1.4400109648704529e-05,37.28956985473633,0.05910250172019005,614.8534545898438,577.5037231445312,38.37394332885742,5.719176292419434,0.0,18.0,8.0,64.0,0.3758612871170044,0.0,0.0,0.2788088321685791,0.09228515625,9.999999974752427e-07,19.0,64.0
20,2.6457433700561523,0.0,-0.9999979734420776,0.6123707890510559,0.0,0.7625261545181274,-0.0007107597775757313,0.4893023371696472,361140.25,252518.953125,64.0,32.5,192.39178466796875,181.56211853027344,192.0,119.5,354.664306640625,342.4293518066406,1.805495023727417,0.8880150318145752,355.9317626953125,343.9906921386719,0.0,-0.002250072080641985,0.0033565624617040157,0.9997593760490417,0.9448994994163513,1.9688007668605678e-08,2.810410570930344e-08,0.05509837716817856,2.0995155409764266e-06,223.21495056152344,4051.20751953125,1.0,1.0,19.0,19.0,1.0,1.0,2048.0,1405.828125,593.2985229492188,204.0,157.25,2048.0,1405.828125,2252.0,1563.078125,0.3125,8.0,0.0,0.0,0.0,0.0,1.0,0.09375,0.0,0.2914806008338928,6.0,0.09375,0.625,7.935799658298492e-06,1.1328142136335373e-05,22.147705078125,0.06122882664203644,403.07781982421875,380.8680419921875,3.199141263961792,0.35389530658721924,0.0,19.0,8.0,64.0,0.35769814252853394,0.0,0.0,0.24146389961242676,0.1416015625,9.999999974752427e-07,20.0,64.0,1.2909917831420898,-1.734723475976807e-18,-0.7745950818061829,0.3535526692867279,-1.1102230246251565e-16,4.707514762878418,-0.004041231703013182,0.5321239829063416,560339.8125,375153.0,64.0,32.5,273.7370910644531,263.941162109375,192.0,119.5,530.0662841796875,518.35205078125,1.4784539937973022,0.8744968175888062,531.59521484375,519.906982421875,0.0,0.011649828404188156,0.0215526781976223,0.9983997344970703,0.9378357529640198,1.247390013503491e-08,1.9856072341895015e-08,0.06216268241405487,1.5587470443279017e-06,143.58155822753906,2309.77099609375,1.0,1.0,19.0,19.0,1.0,1.0,2048.0,1410.0625,584.25341796875,204.0,157.25,2048.0,1410.0625,2252.0,1567.3125,0.328125,8.0,0.0,0.0,0.0,0.0,1.0,0.046875,0.0,0.21137107908725739,3.0,0.046875,0.875,7.840106263756752e-06,1.2479955330491066e-05,39.01042556762695,0.060115616768598557,628.5208740234375,589.4493408203125,3.420358657836914,0.3350869119167328,0.0,18.0,8.0,64.0,0.3201768696308136,0.0,0.0,0.2516406178474426,0.11279296875,9.999999974752427e-07,20.0,64.0
